VideoID,Title,Description,Comment,Polarity Score,Sentiment
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,"Mike Tyson might be a boxing icon, but let’s not pretend his personal life isn’t full of disgusting behavior people conveniently forget. A convicted rapist, a history of violence—including domestic abuse—and years of substance abuse aren’t exactly traits of a legend outside the ring. Sure, he’s done some self-reflection in recent years, but that doesn’t erase the pain he’s caused or make him a role model. It&#39;s crazy how quickly people overlook the harm just because he was good at throwing punches.<br>Fuck the blondi primate and the  shit primate mike , shit was scripted and rigid","{'neg': 0.259, 'neu': 0.593, 'pos': 0.148, 'compound': -0.9469}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,"Mike Tyson might be a boxing icon, but let’s not pretend his personal life isn’t full of disgusting behavior people conveniently forget. A convicted rapist, a history of violence—including domestic abuse—and years of substance abuse aren’t exactly traits of a legend outside the ring. Sure, he’s done some self-reflection in recent years, but that doesn’t erase the pain he’s caused or make him a role model. It&#39;s crazy how quickly people overlook the harm just because he was good at throwing punches.<br>Fuck the blondi primate and the  shit primate mike , shit was scripted and rigid","{'neg': 0.259, 'neu': 0.593, 'pos': 0.148, 'compound': -0.9469}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Bro if Mike Tyson had a fight with teen jake holy s#!t jake is done for,"{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.4389}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,OMG This kid needs a real hiding. Dont worry Jake. How about Toney Bellew or Carl Froch. Both would probably fight you for free,"{'neg': 0.163, 'neu': 0.644, 'pos': 0.193, 'compound': 0.2278}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,I think everyone is forgetting that this is also Mike Tysons fault for going forward with this clown show. He&#39;s fallen so far from grace.,"{'neg': 0.178, 'neu': 0.718, 'pos': 0.105, 'compound': -0.2815}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,"We live ini the age where trash ppl are fame, imagine how much trash ppl follow trash","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Mike is King forever <br>Mike won tonight in many more ways.<br>JP just lost even more respect.<br>Let&#39;s see JP Vs Frances <br><br>Ain&#39;t money a funny thing JP 🤮<br><br>Big up kid dynamite 💙🩵💙,"{'neg': 0.063, 'neu': 0.593, 'pos': 0.343, 'compound': 0.8842}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,People need to stop giving Jake Paul attention.<br>Americans are so dumb 😂,"{'neg': 0.382, 'neu': 0.475, 'pos': 0.143, 'compound': -0.6176}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Jake might have technawon but he doesn&#39;t get any glory. Tyson still the goat,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.6956}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,This video was more entertaining than the fight itself,"{'neg': 0.203, 'neu': 0.547, 'pos': 0.25, 'compound': 0.1513}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,mike tyson prime no counter,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,"As a tyson fan i have to admit with no hesitation that i expected tyson to lose. Obviously we all wantes to see hin win but come on, jake( who i cant stand) is younger, faster, bigger, and is probly in his prime while mike is far past his prime. It was entertaining though","{'neg': 0.087, 'neu': 0.75, 'pos': 0.162, 'compound': 0.6486}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,"Well, this aged like milk. Jake wins.","{'neg': 0.0, 'neu': 0.325, 'pos': 0.675, 'compound': 0.8074}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,love the circus music 😂😂😂,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Jake really was disappointing in the fight tbh,"{'neg': 0.503, 'neu': 0.497, 'pos': 0.0, 'compound': -0.7251}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,It’s just for money,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Proves that jake paul was born where being an idiot pays,"{'neg': 0.248, 'neu': 0.752, 'pos': 0.0, 'compound': -0.5106}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Mike Tyson is actually more serouse about his career,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Nahh man Mike Tyson in his prime would’ve been fun against Jake Paul now in his “prime”.,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5106}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,The win goes to jake paul...,"{'neg': 0.0, 'neu': 0.568, 'pos': 0.432, 'compound': 0.5859}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Wish we could&#39;ve seen a glimpse of this version of Mike Tyson today,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,mike tyson on top,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.2023}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Jake Paul is a untitled brat,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Prime Mike would’ve destroyed Jake.,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.4939}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,jake won for running around in the boxing match,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.5719}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Tonight?... Smh.....!!!!!!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,"Both of them didn’t care about the fight, they got their money and left","{'neg': 0.146, 'neu': 0.674, 'pos': 0.18, 'compound': 0.1531}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Okay but throw Jake in with Mike when he was his age 😂 Jake would be a dead man,"{'neg': 0.266, 'neu': 0.67, 'pos': 0.065, 'compound': -0.7579}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Anyone watching after the fight? <br>👇,"{'neg': 0.342, 'neu': 0.658, 'pos': 0.0, 'compound': -0.3818}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Muhaahaa jake after mach,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Paul ×John cena😂😂😂😂😂😂😂😂,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,sad,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4767}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,This the dude who’s fighting Mike 😬✊,"{'neg': 0.294, 'neu': 0.706, 'pos': 0.0, 'compound': -0.3612}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Well....Jake won,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,"Dawg it sucks jake won, it wasn’t even fair, mike is 50years old, what do you think would’ve happened putting a 20yo against a 50yo","{'neg': 0.088, 'neu': 0.702, 'pos': 0.211, 'compound': 0.5423}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,bro scared to fight ksi,"{'neg': 0.647, 'neu': 0.353, 'pos': 0.0, 'compound': -0.6705}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Who’s here after Jake won?,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,I knew it was going to be rigged but not so obvious 😮,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.1901}",Negative
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,"Paul,trash","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,Jake pole won 😂❤,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,damn… well,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.2732}",Positive
ARgssj7iqCM,Jake Paul vs Mike Tyson in high school #shorts,shorts #shortsvideo #shortsfeed #jakepaul #miketyson #jakepaulvsmiketyson #paulvstyson #tysonvspaul #miketysonvsjakepaul ...,"Lebron James, NBA GOAT, 🐐","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,WADE! YOUR POPS IS MORE ENTERTAINING THAN YOU. AND THAT&#39;S HARD TO DO  😀 💰,"{'neg': 0.088, 'neu': 0.692, 'pos': 0.219, 'compound': 0.474}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,I’m so glad I choose to have a good night sleep instead of this crap,"{'neg': 0.156, 'neu': 0.521, 'pos': 0.323, 'compound': 0.4927}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,WADE! YOU AND YOUR POPS ARE BEAUTIFUL 😍,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.636}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,💯💸,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,"Since watching his training video a week ago, Tyson seemed to have aged by twenty years. I&#39;m eager for Wade to clarify it.","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3612}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,"Even from the beginning of entering the stage, you can see that something is going wrong. Mike Tyson is not excited about being in the ring; I think something is wrong with this fight. It&#39;s like a planned work. What if Mike Tyson is being drugged? What if they have given him something to drink that he is not aware of? In short, from what I&#39;ve seen, that is not the Mike Tyson that I know. ✌✌","{'neg': 0.135, 'neu': 0.834, 'pos': 0.03, 'compound': -0.8269}",Negative
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,"Loved the content, keep it coming!","{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.636}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,"“For God loved the world so much that he gave his only Son so that anyone who believes in him shall not perish but have eternal life” John 3:16. Jesus died and resurrected so YOUR sins could be forgiven. He loves you so much He suffered and gave His life for you so you may believe in Him and have eternal life. Change your heart and turn to Jesus. “Jesus said to him, ‘I am the way, the truth, and the life. No one comes to the Father except through Me.’” John 14:6. Jesus is the answer to all things and the only way to have true peace and eternal life after this world.","{'neg': 0.117, 'neu': 0.717, 'pos': 0.166, 'compound': 0.7216}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,"Loved this video, keep up the great work!","{'neg': 0.0, 'neu': 0.42, 'pos': 0.58, 'compound': 0.8516}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,Really appreciate the insights in this video.,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4576}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,"Loved the content, keep it coming!","{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.636}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,"Loved the content, keep it coming!","{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.636}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,"Awesome video, looking forward to the next one!","{'neg': 0.0, 'neu': 0.614, 'pos': 0.386, 'compound': 0.6588}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,"GOD CREATED US TO LOVE US AND EVEN THOUGH WE SINNED AGAINST HIM HE DID NOT ABANDON US,BUT MADE A WAY FOR US TO BE RESTORED TO HIM THROUGH HIS SON JESUS;WHO DIED IN OUR PLACE AND IS RISEN...TRUTH.PRAYING IS TRUSTING THAT GOD HEARS YOU WHEN YOU SPEAK TO HIM AND MEANING WHAT YOU SAY...LETS PRAY,LORD JESUS I BELIEVE AND WELCOME YOU INTO MY LIFE,AMEN.*READ AND SPEND SPEND TIME WITH GOD DAILY,PUT YOUR TRUST IN HIM*ASK GOD TO HELP YOU UNDERSTAND HIS WORD*ALLOW THE HOLY GHOST TO LEAD YOU...I LOVE YOU BUT GOD THE TRINITY LOVES YOU UNCONDITIONALLY.","{'neg': 0.034, 'neu': 0.688, 'pos': 0.277, 'compound': 0.9679}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,"Ain&#39;t no way 58 year old Mike Tyson jogged around for 16 minutes and got paid $20 mil, real GOAT 😎","{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.296}",Negative
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,Having you right in front of Mike’s family must have made it a bit difficult 😅,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.3612}",Negative
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,"<a href=""https://www.youtube.com/watch?v=I4Q1B-JCgSg&amp;t=26321"">7:18:41</a>. got emotional, loving you wade, papa plem. lovin the Journey","{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.6705}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,9 million views is crazy,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.34}",Negative
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,this is legendary stuff,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,so proud of you wade,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.5256}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,"<a href=""https://www.youtube.com/shorts/7vtkYqBfet4"">https://youtube.com/shorts/7vtkYqBfet4?si=DjgSe9OOuik54-wT</a>","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,"Congratulations on reaching 9,300,000 million views! That&#39;s incredible!","{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.7418}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,1,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Neutral
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,"It is a companion of young people&#39;s fashion trends   <a href=""UCkszU2WH9gy1mb0dV-11UJg/CIW60IPp_dYCFcuqTgodEu4IlQ""></a> kislux <a href=""UCkszU2WH9gy1mb0dV-11UJg/CIW60IPp_dYCFcuqTgodEu4IlQ""></a>","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,Wade on his most viewed every vid / stream. Congrats 🙏,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.5267}",Positive
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,Holy shit wad3,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.5574}",Negative
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,1,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Neutral
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,major w for wade,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
I4Q1B-JCgSg,Jake Paul vs Mike Tyson LIVESTREAM Watch Party From Dallas With Papa Plem!! The W.A.D.E. Concept,Get 25% off + free shipping for a limited time this holiday season @manscaped at http://manscaped.com/wade Subscribe to The ...,Bruh that’s a lot of views lmao. Well done,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.7184}",Positive
